Tanggal,Username,Rekomendasi,Review
15 Feb 2022,Diadora,Diadora recommends this product!,"My beloved serum so far. Gilak sih hasilnya benar2 senyata itu. Kulitku yg belang dan gradakan, gk nyampe sebulan sudah lebih merata warna kulitnya terus lebih lembut, jerawat aktif atau bruntusan gitu jarang muncul, kalopun muncul ya cepet redanya. Sy makenya pagi dan malam untuk hasil yg terbaik dan tentunya dicombine dgn day cream dan night cream-nya. Teksturnya gk terlalu tick dan sangat gampang nyerapnya di muka. Sy sudah repurchase sekitar 4 atau 5x. Sangat puas hasilnya yg penting kita telaten dan sabar yaa. Gak ada hasil yg instan. Cukup oke untuk kontrol sebum. Gak bikin muka berminyak. Pkoknyaa sukaaa skaliii dan bakal purchase lagi tentunya ð¥°"
15 Feb 2022,hayasaka_yukari,hayasaka_yukari recommends this product!,"Teksturnya ga terlalu cair tp juga ga terlalu kental, tapi cepet banget meresapnya! Untuk wanginya ga menyengat sama skali mnrtku, setelah pemakaianku rutin, bisa mencerahkan wajah sekaligus bekas jerawatku bisa memudar dan hilang juga!"
14 Feb 2022,FajarianFitriUtami,FajarianFitriUtami recommends this product!,"Terimakasih whitelab aku seperti sudah menemukan jodoh, bbrp kali gonta ganti serum dan whitelab yg paling pas untuk kulit muka aku, pas dikntong juga hhe. Dia memang harus teratur pemakaian baru terlihat hasilnya, gaada beruntus juga ga bikin muka kusem, kalau kelembaban masih kurang harus ditambah sama hydryting toner sebelumnya supaya lembab. Hasilnya bagus bgt untuk brighteningð¤"
13 Feb 2022,sylviniaayu,sylviniaayu recommends this product!,"Lagi banyak banget produk lokal yang bagus bagus banget produknya, salah satunya white lab, brightening face serumnya ngefek di wajahku bikin lebih cerah dan lebih glowing, memang ga bisa instant, menurutku harus di pakai bareng sama day cream & night creamnya sih biar lebih maksimal, harganya affordable good job white lab"
13 Feb 2022,sisil_fr,sisil_fr recommends this product!,"Untuk harga 70 ribuan semuanya udah bagus. Ini serum bantu bener deh buat kulit yang kelelahan, kulit ga kusam, warna kulit jadi lebih rata, kantong mata juga sedikit membaik, kulit lebih kenyal dan kencang. Tapi nggak sampe bikin aku wah gitu. Yah sesuai aja sama claim nya. Wow faktor nya belum dapet di aku. Sayangnya dia ga non comedogenic, masih ada ingredient yang bisa menimbulkan komedo. Repurchase? Big No buat aku yg bnyk komedo"
12 Feb 2022,Desyajofans,Desyajofans recommends this product!,"Serumnya ampuh bgt bikin kulit ga kusam terus cerah glowing gt! Overall 8/10 lah ya, bakal beli lagi tp tergantung kondisi kulit aku juga!! Soalnya ini cocoknya kaya buat kulit kombinasi or acne, aku kadang kombi kadang kering gt soalnya hehehe"
11 Feb 2022,molly19,molly19 recommends this product!,"Awalnya iseng beli ini karena ada di drugstore Deket rumah. Tertarik karena kandungan Niacinamide 10% nya. Tekstur serumnya cair dan cepet meresap dikulit. Aman banget dipake pagi dan malam hari dan kalau di-mix with another active ingredients. Efek dikulit muka secara keseluruhan memang mencerahkan sih. Cuma sebenernya, ekspetasinya mau ngehilangin noda bekas jerawat gitu yg masih ngebandel. Mungkin masih harus menghabiskan botol kedua dulu. Maybe, i'll update later."
11 Feb 2022,jennifers03_,jennifers03_ recommends this product!,jujurly kulit wajahku itu bener bener sensitiffff abis. aku gatau lagi cara nanganinya makanan jg byk pantangan. beneran deh parah banget. coba skincare ini itu Ga guna. nah pas ketemu intense brightening serum senangnya bukan main karna cocok bgt di aku
09 Feb 2022,keziadnta,keziadnta doesn't recommend this product! ,"bagus sih.. cuma menurut ku wanginya tuh jreeeeengg bgt :)) beneran terlalu strong perfume nya untuk aku yaaa. awal pemakaian ga breakout, cocok2 aja tp ga ngerasain perubahan apa2 setelah 2 bulan pake. tp oil control nya lumayan sih, overall ok tp untuk repurchase? no"
07 Feb 2022,ratihfitrinaka,ratihfitrinaka recommends this product!,"Wahhh, ku tak menyangka produj whitelab brightening serum ini bagus banget di kulitku. Kandungan niacinamidenya 10%, aman di kulitku, efeknya mencerahkan dan melembabkan. Paling seneng juga nggak menimbulkan jerawat, bahkan malah gampang kempesin jerawat. Luv deh pokoknya."
06 Feb 2022,putudayana,putudayana doesn't recommend this product! ,wah sayang sekali bikin aku breakout sepertinya kulit aku ga kuat sama niacinamide 10% ð¥² sedih banget abis pake kulit jadi kayak kering gitu tapi aku ttp pake sampe habis hasilnya kulit bruntusany ð¥² sekarang lagi proses menghilangkan semoga cepet kembali ð¥ºðð¼
06 Feb 2022,farghiza,farghiza recommends this product!,"udah mau abis sebotol dia tekstur dan kandungannya udh ok bgt, lumayan bikin glowing jg dan gak kusam namun aku belum nemu serum yg nampol untuk ngilangin noda hitam bekas jerawatku :( sebelumnya aku pake merk av*s**n pun sama gak ngaruhnya untuk ngilangin noda hitam yg padahal dari researchku niacinamide bisa ngebantu untuk hal itu. mungkin ada yg bisa rekomendasiin aku produk untuk ngilangin dark spot dan masi affordable?:("
05 Feb 2022,salsabilazka,salsabilazka doesn't recommend this product! ,"udah mau habis satu botol, sorry to say but ngga ngaruh di aku:( ngga mencerahkan, ngga mudarin acne scar, melembabkan ngga terlalu, fragrancenya juga kenceng, untung aman aman aja dikulitku yang acne prone.. tapi makin akhir pemakaian makin ada bruntusan dijidat:( jadi ya harus say goodbye sama ini serum"
04 Feb 2022,rizkaauliasy,rizkaauliasy recommends this product!,"Yeahh nyobain karena mau cari serum yang bikin cerah di muka. And it works!!!Murceee! Beneran mencerahkan dan ada efek melembabkan buat aku. Itu sih yang dominan yang aku rasain pemakaian ini. Kalo untuk repurces belum karena banyak serum lokal yang lebih menggiurkan, hehe"
04 Feb 2022,Peggymaecella,Peggymaecella recommends this product!,"Serum pencerah ini cocok di aku, bikin kulit cerah, plumpy, glowing dan juga bisa memudarkan bekas jerawat klo d pakainya scr rutin wkwkw repurchase sih yesss, soalnya harganya jg ckup terjangkau yaaa tapii ngefek banget utk whitening wajah, bikin ga kusam"
03 Feb 2022,Shevira97,Shevira97 recommends this product!,"aku udah cukup lama pakek serum ini. and this is my first serum. efek brighteningnya ada, apalagi kalau digunakan malam hari, paginya kulit lebih bright, glow dan mengdehidrasi untuk kulitku. harganya worth it banget."
03 Feb 2022,asriutari8,asriutari8 recommends this product!,Sejak aku pakai serum ini wajah aku yg kusam jadi lebih cerah karna ada kandungan niacinamidenya dan juga ampuh memudarkan noda hitam dan garis halus pada wajah lohð­ yg byk flek hitam dan noda bekas jerawat recomend bgt ini serum terbaikkkâ¨â¨â¨
31 Jan 2022,Nadandn,Nadandn recommends this product!,"Produk pertama dari whitelab yg aku coba, teksturnya ringan dan aku tertarik beli karena tertarik sm ingredientsnya, bekas jerawat lumayan mudar dan jg finish resultnya lembabin muka. Kayanya mau coba serum lainnya."
30 Jan 2022,ayuanggraeni80,ayuanggraeni80 recommends this product!,"Ini serum bagus banget bikin kulit wajah kita lembut , lembab setiap hari , bikin kulit muka sehat pokoknya ga tau mau nangis ini serum bikin candu ðð¥° kalian wajib coba sih ini serum bagus banget ðð¥° jangan sampe nyesel kalo sampe ga nyoba ð¥°ð¥° mantap ð"
29 Jan 2022,rizkyapw,rizkyapw recommends this product!,"Serum yg bikin muka aku lebih cerahan dan mengontrol muka aku yg berminyak ini. Pakai ini tuh, bikin cepet banget perubahan di muka wajah aku apalagi buat memudarkan bekas jerawat, behh kasih jempol buat whitelab deh. Secinta itu dengan serum ini â¤ï¸â¤ï¸"
29 Jan 2022,Anisasetiawan27,Anisasetiawan27 recommends this product!,Jadi aku tuh udha pake serum ini slama 2 mnggu an ternyata muka jadi cerah dan komedo aku dkit berkurang sih bagus nya lagi dia engga Buat jerawatan d muka aku baru pake 2 mnggu aja udah keliat hasil nya apalgi rutin smpe berbulan bulan. kalian coba ya
28 Jan 2022,febiantyws,febiantyws recommends this product!,"aku agak ga rutin makenya, makanya kerjanya jg agak ga maks, but i like this tekstur kaya kentall dan itu ngelembabinn pollll. ada wanginya, tp aku suka wangi serum ini hahaha. jujurly cpt vgt abisnya wkwkkw isinya cuma 20ml si, TP INU MURAH CUMA 75K pastj repurrchaseee"
28 Jan 2022,nikkadn,nikkadn recommends this product!,20 ml habis kurang dari sebulan wkwk. Cair bgt teksturnya. Agak cerahan pas pakenya. Calming jerawat & redness juga. Tp untuk menghilangkan bekas jerawat masi kurang. Worth it sama harganya yang terjangkau
27 Jan 2022,tattaa,tattaa doesn't recommend this product! ,"Untuk kelebihan serum ini aku lumayan suka, claim mencerahkannya dapet, selama pake ini juga jerawat2 yg mau timbul jd gajadi timbul, mengurangi minyak juga, tapi sayangnya gatau kenapa ya cuma pake produk ini aja tiba2 bisa timbul bintik2 kecil gitu dibawah mata huhu jadi aku kasi bintang 3 aja yah â¹ï¸"
26 Jan 2022,DeviMuliyaty,DeviMuliyaty recommends this product!,"Beli ini karna viral banget di Tiktok ð akhirnya berani cobain, aku suma banget sih sama tekturnya yg cepat nyerap ke kulit, di kulit ku yg oily ini jadinya kerasa ringan bangettt, efek mencerahkannya ada sesuai lah sama claimnya. Kalo pake rutin kayaknya bisa banget ini nyamarin bekas jerawat aku yg udah lama"
23 Jan 2022,mitamutiara15,mitamutiara15 recommends this product!,"Ini enak banget sih, mudah meresap ke kulit, bikin cerah, bekas jerawat lebih cepet pudar, lumayan bikin lembab juga. Hasilnya bertahap yaa, tapi 'ada'. pokoknya se suka itu!! cuman fragrancenya aja kadang sedikit menggangu, tapii okeeelah"
23 Jan 2022,Saskiazrn,Saskiazrn recommends this product!,"Holy grail! Singkat cerita kulitku yang sensitive acne prone tiba tiba kena eczema....selain kering, juga meninggalkan bekas merah yang lumayan menggangu di seluruh pipi. Nemu deh ini serum setelah eczemaku mendingan, akhirnya memberanikan diri mencoba. Kaget banget karena mukaku beneran cerah setelah dua minggu pakai. Membantu memudarkan bekas kemerahan plus PIH dalam sebulan, emang harus sabar karena kalau masalah gini nggak bisa instan. Kalau kulitnya kering dan minyakan seperti aku, harus dibarengi hydrating product lainya juga biar nggak bikin kering wajah. Overall, it's really good dan aku udah repurchase 2x!"
23 Jan 2022,dwmila,dwmila recommends this product!,"Brightening serum ini bagus banget di kulit wajah aku, membantu merawat tekstur kulit, menyamarkan bekas jerawat, membuat kulit wajah jadi lembab, terus bikin kulit wajahku jadi kencang, pokoknya best banget sih produk ini, nanti pengen order lagi â¥ï¸"
23 Jan 2022,effioct,effioct recommends this product!,"pertama kali tau ada produk lokal yang kandungannya lengkap tapi harganya murah, aku sedikit gak percaya ya sama hasilnya tetapi aku tetep penasaran mau beli dan setelah aku coba pemakaian serum ini hasilnya tuh bener-bener bagus bagus banget... gak nyesel deh belinya"
21 Jan 2022,aichenjaklyn,aichenjaklyn recommends this product!,My holy grail intense brightening serum ini bikin kulit ku cerah secara maksimal dan jg lembab bgt. bnrâ recommend bgt utk permasalahan kulit kusam dan warna kulit yang gak merata dan teksturnya super ringan bgt mudah meresap nya ke kulit.
21 Jan 2022,elfinta,elfinta recommends this product!,Jujur aku pake ini udah hampir sebulan dan serum ini terbaik sih! The best banget karna di dalemnya banyak kandungan yang manfaatny bagus banget selain buat mencerahkan serum ini juga bagus buat menghaluskan kulit loh! Semenjak pake ini kulit muka aku jd anti kering! Sumpah must try dan harganya murah!
18 Jan 2022,ilhanumputri,ilhanumputri recommends this product!,"Serum Niacinamide pertama yang aku cobain dan langsung sukaaaa, tekstur nya agak kental gitu, tapi lumayan cepat meresap. Bisa mencerahkan kulit aku, gak bikin kering dan iritasi. Worth to try sih buat pemula yang coba Niacinamide"
17 Jan 2022,Nur_icha,Nur_icha recommends this product!,"Sebelum nya ada bekas jerawat sedikit menghitam sekarang sudah pemakaian hampir 2 bulan lumayan hilang belas jerawat nya,muka juga cerah bagus sih ini. tipe muka ku suka berjerawat sensitif tapi bagus banget sih ini,jadi ga kusam lagi muka"
15 Jan 2022,Tianisa,Tianisa recommends this product!,"Tekstur persis air, pipetnya lentur jadi gampang bgt pakainya langsung ke muka. Tertarik sama klaim mencerahkan dan memudarkan bekas jerawat, tapi menurutku di wajahku ini ga bikin tambah cerah, hanya menjaga kecerahan dan ga terlihat kusam. Aku punya bekas jerawat kecil warna coklat tua, selama 2 bulan belum terlihat memudar, tapi memang aku pakainya cuma malam aja. Yang paling kerasa malah efek melembabkannya, jadi kalau pakai ini tuh muka kerasa plumpy sehat auto glowing sampe cuci muka besok paginya. Ohiya baunya wangi, bagi yang suka skincare wangi pasti suka sama serum ini, seperti aku ð"
14 Jan 2022,yunipuspasari,yunipuspasari doesn't recommend this product! ,"Klaimnya si mencerahkan, tapi ternyata di aku tidak ngefek apa2 selain melembabkan. Jadi B aja menurut aku. Padahal udah berekspetasi tinggi ngelihat review2nya banyak yang cocok dan produk lokal jadi bisa menghemat dana skin care. Repurchase? Hmm.. Nggak dulu dehð¢"
10 Jan 2022,mistiantydesy,mistiantydesy recommends this product!,"Sejauh pake niacinamide serum, baru cocok pake whitelab serum ini. Teksturnya agak kental, cepat menyerap, baunya calming. Sempet khawatir krn ada fragrancenya tp ga ada masalah. Bikin kulit makin lembab, menyamarkan noda dan ga bikin jerawat baru yg paling penting sih."
09 Jan 2022,selvywulan,selvywulan recommends this product!,"Aq pake ini udah g ke itung botol ke berpa. Dr awal tutupnya yg wrn abu yg g ramah bgt d tangan suka ngelukai. Smp sekarang tutupnya gnt warna putih bhnnya aman buat tangan n kandungannya yg udah lbh banyak lagi. Utk kandungan awal itu, d aq cocok bgt! Bikin cpt cerah wjh aq.. Pemakaian teratur bikin kulit cerah dlm 2mgg. Bekas jerawat juga memudar bgt, sekarang dah g ada. G lengket. Aroma nya wangi bunga, tp soft bgt. Suka ð kemarin baru beli lagi, nyoba yg ada kandungan marine nya. Blm aq pake sih krn yg lama msh dikit. Semoga aja dgn kandungan yg lbh komplit lbh mantul lagi. ðð good job whitelab. "
09 Jan 2022,dilladhelyiaa,dilladhelyiaa doesn't recommend this product! ,Beli ini ngarepbbisa ngilangin bekas jerawat. awalnya beli karma harganya terjangkau. dan juga sempet viral di tiktok. tekstur nya aku suka. tapi serumnya ga ngaruh. dan ngasih efek apapun kewajah . ga bikin wajah yang gimana2 . jadi aku skip dulu serumnya ð©
07 Jan 2022,saptin,saptin doesn't recommend this product! ,aku beli produk ini u/ ngilangin bekas jerawatq pas pake ini slama beberapa minggu aku merasa tidak ada perubahan yg aku rasakan malah aku lebih mudah jerawatan setelah pake ini dan aku lebih milih untuk berhenti pake produk ini
07 Jan 2022,tarinaraffa,tarinaraffa doesn't recommend this product! ,GAAA COOOCCOOOKKK PAKEEE INIIIIð­âð». teksturnya kental(?) gampang nyerep. tapi aneh setiap dipake pasti besoknya jerawatan banyaak gitu beruntusan jugaaa. akutes selang hari trs pake ini ehhh jerawaaaataann lagii beruntusannn lagi. SEDIH
04 Jan 2022,El_Lana,El_Lana recommends this product!,"pake ini jerawat hilang, bekas jerawat hilang, kulit belang perlahan namun pasti terkoreksi. muka lbh bright iya betul. thankyou white lab udh ngeluarin produk yg affordable ...................................................."
04 Jan 2022,ayyalia,ayyalia recommends this product!,"Random buy products karena katanya cukup oke buat mencerahkan wajah dan harganya super affordable. Teksturnya ringan dan ga ada efek cekit-cekit which means aman yaa. Will I repurchase this again? Well, maybe. Itâs not that bad sih dan mengingat harganya yang murcee sepertinya bolehlah buat jd stock serum dirumah hehe"
03 Jan 2022,erinawdyr,erinawdyr recommends this product!,"sebenernya make produk ini di mukaku cukup tricky. kalo dipake semuka kadang malah bkin bruntusan mateng/jadi ada bruntusan. tp kl dijadiin obat totol atau cuma di area yg pgn aku bkin pudar bekas jerawatnya (ga seluruh muka) emg bnrn bagus bgt buat nyerahin bekas jerawat, apalagi kl dibarengin sm tonernya. repurchase? pasti sih, pgn nyoba lg kl dipake semuka masih bkin bruntusan atau ngga."
02 Jan 2022,Indri_Ye99,Indri_Ye99 recommends this product!,serum whitelab emang terbaik dari serum- serum yang pernah aku coba sih teksturnya sedikit cair cepet meresap ke kulit yang bikin aku suka banget pas malam pakai ini serum paginya kulit jadi halus kenyal gitu efek brighteningnya di aku dapet banget sih apalagi dikombinasikan sama paket whitelab yang lain
